key_id,key,english,zh-CN,translation
32687882885214284,description_perk_doctors_order,You start each new mission with a medkit,新任务开始时携带一个医疗包,새 임무 시작 시 의료 키트를 소지한다
32687882885214291,title_perk_specialist,Specialist,专家,전문가
32687882885214292,description_perk_specialist,"Having two weapons with the same ammo type gives <style=""Green"">200%</style> ammo capacity","两种武器的弹药类型相同时，武器的弹容量为<style=""Green"">200%</style>","같은 탄약 유형의 무기 두 자루를 보유하면 탄약 용량이 <style=""Green"">200%</style>가 된다"
32687882885214293,title_perk_rapidfire,Rapid-fire,快速射击,속사
32687882885214294,description_perk_rapidfire,"<style=""Green"">{0}</style> increased rate of fire {1}s after reloading","换弹后射速增加<style=""Green"">{0}</style>，持续{1}秒","장전 후 {1}초 동안 연사 속도가 <style=""Green"">{0}</style> 증가"
33048659212152832,ui_click to copy,Click to copy,点击以复制,클릭하여 복사
33050369594798080,ui_copied,Copied!,已复制！,복사됨!
34094227171872768,mission_objective_crate,<color=#FFCD2D>Crates</color> collected,<color=#FFCD2D>箱子</color>已收集,<color=#FFCD2D>보급 상자</color> 수집됨
34518488883474432,title_consumable_power saw,Bone Saw,骨锯,뼈톱
34518488883474433,description_consumable_power saw,Hold [Talent] to cut through any type of organic matter.,按住　[Talent]　，可切割任何类型的有机物。,[Talent]을 누르고 있으면 모든 유기물을 절단한다.
34518488883474436,title_consumable_primate energy,Primate Energy Drink,灵长类动物能量饮料,프라이메이트 에너지 드링크
34518488883474437,description_consumable_ primate energy,Temporarily grants you infinite stamina,暂时给予你无限耐力,일시적으로 무한 스태미나를 부여한다
34614983922102272,weapon_type_pistol,Pistol,手枪,권총
34614983955656704,weapon_type_shotgun,Shotgun,霰弹枪,산탄총
34614983955656705,weapon_type_rifle,Rifle,步枪,소총
34614983955656706,weapon_type_machinegun,Machine Gun,机枪,기관총
34614983955656707,weapon_type_launcher,Launcher,发射器,발사기
34864441909809152,ui_ammo_warning,Both of your weapons will use {0} ammunition,你的两把武器都会使用 {0} 弹药,두 무기 모두 {0} 탄약을 사용한다
34864441947557888,ui_yes,Yes,是,예
34864441947557889,ui_no,No,否,아니오
34864586462302208,use_consumable_medkit_other,Hold [Talent] to heal {0},按住 [Talent] 以治疗 {0},[Talent]을 꾹 눌러 {0}을(를) 치료
35183484509401088,ok,OK,OK,OK
35544785185116160,back,Back,后退,뒤로
42433329807724567,title_enemy upgrade_runner_elemental fire,Fire Runner,火焰飞毛腿,화염 러너
42433329807724568,description_enemy upgrade_runner_elemental fire,The Runner will explode and ignite nearby players,此类飞毛腿会自爆并点燃附近的玩家,러너가 폭발하여 주변 플레이어를 점화
42433329807724569,title_enemy upgrade_runner_elemental ice,Cryo Runner,冰冻飞毛腿,빙결 러너
42433329807724570,description_enemy upgrade_runner_elemental ice,The Runner will explode and freeze nearby players,此类飞毛腿会自爆并冻结附近的玩家,러너가 폭발하여 주변 플레이어를 동결
42433329807724571,title_enemy upgrade_runner_elemental poison,Bile Runner,胆汁飞毛腿,담즙 러너
42433329807724572,description_enemy upgrade_runner_elemental poison,The Runner will explode and poison nearby players,此类飞毛腿会自爆并毒害附近的玩家,러너가 폭발하여 주변 플레이어를 중독
42433329807724573,title_enemy upgrade_runner_elemental lightning,Shock Runner,电击飞毛腿,전격 러너
42433329807724574,description_enemy upgrade_runner_elemental lightning,The Runner will explode and electrocute nearby players,此类飞毛腿会自爆并电击附近的玩家,러너가 폭발하여 주변 플레이어를 감전
42433329807724575,title_enemy upgrade_spitter_elemental fire,Fire Spitter,火焰喷吐怪,화염 스피터
42433329807724576,description_enemy upgrade_spitter_elemental fire,The Spitter will shoot fire,会喷火的喷吐怪,스피터가 불을 뿜는다
42433329807724577,title_enemy upgrade_spitter_elemental ice,Cryo Spitter,冰霜喷吐怪,빙결 스피터
42433329807724578,description_enemy upgrade_spitter_elemental ice,The Spitter will shoot icicles,会射出冰柱的喷吐怪,스피터가 고드름을 발사한다
42433329807724579,title_enemy upgrade_spitter_elemental poison,Bile Spitter,胆汁喷吐怪,담즙 스피터
42433329807724580,description_enemy upgrade_spitter_elemental poison,The Spitter will shoot poison,会喷射毒液的喷吐怪,스피터가 독을 뿜는다
42433329807724581,title_enemy upgrade_spitter_elemental lightning,Thunder Spitter,雷霆喷吐怪,전격 스피터
42433329807724582,description_enemy upgrade_spitter_elemental lightning,The Spitter will shoot lightning balls,会喷射闪电球的喷吐怪,스피터가 전격구를 발사한다
42433329807724591,title_enemy upgrade_carapace,Carapace,甲壳,외골격
42433329807724592,description_enemy upgrade_carapace,Mutant gains a destructible exo-skeleton,变种人获得一具可被摧毁的外骨骼,변이체가 파괴 가능한 외골격을 얻는다
42433329807724593,title_enemy upgrade_leech,Leech,水蛭,거머리
42433329807724594,description_enemy upgrade_leech,Mutant regains HP by dealing damage to players,变异体对玩家造成伤害来恢复自身的生命值,변이체가 플레이어에게 피해를 입혀 체력을 회복
42433329807724595,title_enemy upgrade_energy vampire,Energy Leech,能量水蛭,에너지 거머리
42433329807724596,description_enemy upgrade_energy vampire,Mutant attacks now leech stamina from players,变种人攻击玩家来吸取对方的耐力,변이체 공격이 플레이어의 스태미나를 흡수한다
42433329807724597,title_enemy upgrade_chameleon,Chameleon,变色龙,카멜레온
42433329807724598,description_enemy upgrade_chameleon,Scream makes enemies invisible,变种人在攻击时会隐形,포효로 적이 투명해진다
42433329807724599,title_enemy upgrade_thick skin,Thick Skin,厚甲壳,두꺼운 가죽
42433329807724600,description_enemy upgrade_thick skin,Mutant has 50% more HP but becomes slower,变异体的生命值增加50%，但速度变慢,변이체의 체력이 50% 증가하지만 속도가 느려짐
42433329807724601,title_enemy upgrade_last resort,Last Resort,最后手段,최후의 수단
42433329807724602,description_enemy upgrade_last resort,"Mutant explodes when dying, causing damage to nearby players",变种人在死亡时会自爆，对附近的玩家造成伤害,변이체가 사망 시 폭발하여 주변 플레이어에게 피해를 준다
42433329807724603,title_enemy upgrade_fast feet,Fast Feet,步伐迅速,빠른 발
42433329807724604,description_enemy upgrade_fast feet,Mutant moves faster,变种人速度更快,변이체가 더 빨리 움직인다
42433329807724609,title_enemy upgrade_regeneration,Regeneration,恢复,재생
42433329807724610,description_enemy upgrade_regeneration,Mutant regenerates HP over time,变种人的生命值会自动恢复,변이체가 시간이 지남에 따라 체력을 회복
42433329807724611,title_enemy upgrade_hot temper,Hot Temper,暴脾气,성급한 기질
42433329807724612,description_enemy upgrade_hot temper,Mutant temporarily enjoys a stackable damage increase after taking damage,变种人在受伤后，暂时增加攻击伤害，效果可叠加,변이체가 피해를 받은 후 일시적으로 공격력이 증가 (중첩 가능)
42433329807724613,title_enemy upgrade_spread,Spread,杀伤面,탄퍼짐
42433329807724614,description_enemy upgrade_spread,Mutant attacks in a shotgun-like cone,变种人的攻击范围变成类似霰弹枪的扇面,변이체가 산탄총 형태의 부채꼴로 공격한다
42433329807724615,title_enemy upgrade_burst,Burst,爆发,폭발
42433329807724616,description_enemy upgrade_burst,Changes mutant's attack from a single projectile into a spray that deals damage multiple times in succession,变种人的攻击方式从单一的弹丸变成连续的喷射,변이체 공격이 단일 투사체에서 연속 피해를 주는 스프레이로 변경된다
42433329807724617,title_enemy upgrade_enhanced vision,Enhanced Vision,视野增强,강화 시야
42433329811918848,description_enemy upgrade_enhanced vision,Mutant can attack over a greater distance,变种人能远距离发动攻击,변이체가 더 먼 거리에서 공격할 수 있다
42433329811918849,title_enemy upgrade_long shot,Long Shot,远射,원거리 사격
42433329811918850,description_enemy upgrade_long shot,Damage inflicted increases over distance,伤害随着距离而增加,거리에 따라 피해가 증가
42433329811918851,title_enemy upgrade_homing,Homing,筑巢,유도
42433329811918852,description_enemy upgrade_homing,Mutant projectiles home in on nearby players,变种人将巢穴投射到附近的玩家身上,변이체 투사체가 주변 플레이어를 추적한다
42433329811918853,title_enemy upgrade_fast fire,Fast Fire,速射,속사
42433329811918854,description_enemy upgrade_fast fire,Mutant attack speed increases,变种人攻击速度增加,변이체 공격 속도 증가
42433329811918855,title_enemy upgrade_explosive,Explosive,炸药,폭발물
42433329811918856,description_enemy upgrade_explosive,Changes mutant's attack from a regular projectile into a grenade that explodes and deals elemental AoE damage to nearby targets,变种人的攻击从普通的投射物变成手雷，会爆炸并对附近目标造成带有元素效果的范围伤害,변이체 공격이 일반 투사체에서 폭발하는 수류탄으로 변경되어 주변 대상에게 원소 범위 피해를 준다
42433359977353216,ui_leave game,Leave,离开,떠나기
42436837911007232,ui_feedback button,Give Feedback,给予反馈,피드백 보내기
43202465526755328,title_item_crate,<color=#00AD62>Green</color> Crate,<color=#00AD62>绿色</color>箱,<color=#00AD62>초록</color> 보급 상자
43202465556115456,title_item_crate point,Crate drop point,箱子掉落点,보급 상자 투하 지점
43202465564504064,title_stalker,Nymph,若虫,님프
43202465564504065,title_tickler,Tick Carrier,蜱虫母体,진드기 운반체
43202465564504066,title_tick,Tick,蜱虫,진드기
43202465564504067,title_runner,Runner,飞毛腿,러너
43202465564504068,title_spitter,Spitter,喷吐怪,스피터
43202465564504069,title_brute,Wartusk,战牙怪,워터스크
43202465564504070,title_floater,Floater,漂浮怪,플로터
43202465564504071,title_earthworm,Earthworm,巨蚓,어스웜
43202465564504072,title_consumable,Consumable,消耗品,소모품
43202465568698368,player_stat_accuracy,Accuracy:,精准度：,정확도:
43202465568698369,player_stat_kills,Total kills:,击杀总计：,총 처치:
43202465568698370,player_stat_damage,Damage dealt:,造成伤害：,가한 피해:
43202465568698371,player_stat_shots,Shots fired:,已发射子弹：,발사한 탄환:
43202465568698372,player_stat_revives,No. of player revives:,玩家复活次数：,플레이어 부활 횟수:
43202465568698373,player_stat_damage taken,Damage taken:,遭受伤害：,받은 피해:
43202465568698374,player_stat_friendly damage,Friendly damage dealt:,造成友军伤害：,아군에게 가한 피해:
43202465568698375,player_stat_deaths,Deaths:,死亡：,사망:
43202465568698376,player_stat_killed by,Killed by:,被击杀：,사인:
43202465568698377,player_stat_time spent,Time spent:,消耗时间：,소요 시간:
44255051682910208,level theme_muddy forest,Caves,洞穴,동굴
44255069861023744,level theme_forest,Forest,森林,숲
44255072369217536,level theme_wither forest,Swamp,沼泽,늪
44318629043605504,number players ready,{0} players are ready!,{0} 名玩家已准备好！,{0}명의 플레이어가 준비됐습니다!
44658092878901248,starting mission timer,Starting mission... {0},任务开始…… {0},임무 시작... {0}
45431296903725056,title_ability_dash,Dash,冲刺,대시
45431296924696576,description_ability_dash,Gain the ability to dash,获得冲刺能力,대시 능력을 획득
45691811776401408,mission complete_crates in level,Collected Crates,已收集箱子,수집한 상자
45698626148864000,mutation,Mutation,突变,돌연변이
47186813674369024,stats,Stats,状态,통계
52255582914392064,title_elemental_fire,Fire,火焰,화염
52255582947946496,title_elemental_ice,Ice,冰冻,빙결
52255582947946497,title_elemental_poison,Poison,下毒,독
52255582947946498,title_elemental_lightning,Lightning,电击,전기
52255582947946500,title_enemy_type,Enemy type:,敌人类型：,적 유형:
52255582947946501,description_enemy_type,Description:,描述：,설명:
52255582947946502,description_enemy_type_stalker,"Common enemy. Slow, but dangerous in large numbers.",普通敌人。速度慢，但数量众多时很危险。,일반 적. 느리지만 대량으로 나타나면 위험하다.
52261408781676544,description_stalker,"Common enemy. Slow and weak, but dangerous in large groups.",普通敌人。速度慢，血量低，但成群结队时很危险。,"일반 적. 느리고 약하지만, 무리를 이루면 위험하다."
